harvest,season,date,point,disturb,slash,fern,herb,low_cov,low_spp,inv_cov,invasive_spp,mid_cov,mid_spp,upper_cov,upper_spp,vine_cov,vine_spp,baf,oakhick,beech,maple,birch,hdwd,conifer,ba,comm_sdl,spp,origin,native_cov,native_spp,invasive_cov,location,TRMT,first,year,numb_yrs_grow
red_pine,2021,2021.06.08,765,l,m,a,m,NA,NA,NA,NA,m,531,l,129,p,999,10,0,0,0,0,0,2,NA,1,004,s,l,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,766,m,p,p,m,m,rubu,a,NA,m,743,a,NA,a,NA,10,1,NA,NA,NA,NA,NA,10,1,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.08,766,l,p,p,m,NA,NA,NA,NA,l,743,a,NA,a,NA,10,1,0,0,0,0,0,NA,1,004,s,l,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.08,766,l,p,p,m,NA,NA,NA,NA,l,743,a,NA,a,NA,10,1,0,0,0,0,0,NA,1,004,s,l,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,767,p,p,m,m,p,rubu,a,NA,l,129,p,316,a,NA,10,NA,NA,1,NA,NA,1,20,10,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,767,p,p,h,m,NA,NA,NA,NA,l,129,p,129,a,NA,10,0,0,0,0,0,1,NA,2,004,s,p,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,767,p,p,h,m,NA,NA,NA,NA,l,129,p,129,a,NA,10,0,0,0,0,0,1,NA,2,004,s,p,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,768,a,p,p,h,p,rubu,p,elae,p,531,m,833,a,NA,10,3,NA,NA,NA,NA,NA,30,25,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,768,a,p,p,h,NA,NA,NA,NA,p,531,m,833,a,NA,10,3,0,0,0,0,0,NA,4,004,s,l,vacc,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,768,a,p,p,h,NA,NA,NA,NA,p,531,m,833,a,NA,10,3,0,0,0,0,0,NA,4,004,s,l,vacc,a,control,outside,2017,2021,5
red_pine,2022,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,769,a,l,l,h,m,rubu,a,NA,p,701,p,833,p,viti,10,2,NA,NA,NA,NA,NA,20,10,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,769,a,l,l,h,NA,NA,NA,NA,p,315,p,833,a,NA,10,2,0,0,0,0,0,NA,3,004,s,m,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,769,a,l,l,h,NA,NA,NA,NA,p,315,p,833,a,NA,10,2,0,0,0,0,0,NA,3,004,s,m,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,770,p,p,l,h,l,rubu,p,elae,l,701,p,833,p,viti,10,NA,NA,NA,NA,NA,NA,0,25,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,770,a,l,m,h,NA,NA,NA,NA,p,316,p,833,a,NA,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,770,a,l,m,h,NA,NA,NA,NA,p,316,p,833,a,NA,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,771,m,m,p,m,m,rubu,a,NA,l,129,p,833,p,viti,10,2,NA,NA,NA,NA,NA,20,10,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,771,m,m,p,m,NA,NA,NA,NA,l,129,a,NA,p,NA,10,1,0,0,0,0,0,NA,3,004,s,m,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,771,m,m,p,m,NA,NA,NA,NA,l,129,a,NA,p,NA,10,1,0,0,0,0,0,NA,3,004,s,m,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,772,m,m,p,m,p,rubu,a,NA,l,833,m,833,a,NA,10,1,NA,NA,NA,NA,NA,10,25,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,772,m,m,a,m,NA,NA,NA,NA,a,NA,m,833,a,NA,10,1,0,0,0,0,0,NA,3,004,s,p,rubu,a,control,outside,2017,2020,4
red_pine,2021,2021.06.07,772,m,m,a,m,NA,NA,NA,NA,a,NA,m,833,a,NA,10,1,0,0,0,0,0,NA,3,004,s,p,rubu,a,control,outside,2017,2021,5
red_pine,2022,NA,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,773,m,m,a,m,l,vacc,a,NA,p,316,p,833,a,NA,10,1,NA,NA,NA,NA,1,20,1,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,773,l,l,a,m,NA,NA,NA,535,l,315,p,833,a,NA,10,2,0,0,0,0,1,NA,2,004,s,l,vacc,p,control,outside,2017,2020,4
red_pine,2021,2021.06.07,773,l,l,a,m,NA,NA,NA,535,l,315,p,833,a,NA,10,2,0,0,0,0,1,NA,2,004,s,l,vacc,p,control,outside,2017,2021,5
red_pine,2022,NA,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,774,m,p,a,h,l,rubu,a,NA,l,129,a,NA,a,NA,10,NA,NA,NA,NA,NA,1,10,10,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,774,l,l,a,h,NA,NA,NA,535,p,316,l,129,a,NA,10,0,0,0,0,0,1,NA,2,004,s,p,rubu,p,control,outside,2017,2020,4
red_pine,2021,2021.06.07,774,l,l,a,h,NA,NA,NA,535,p,316,l,129,a,NA,10,0,0,0,0,0,1,NA,2,004,s,p,rubu,p,control,outside,2017,2021,5
red_pine,2022,NA,774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.07.16,775,l,l,a,h,l,rubu,a,NA,l,129,a,NA,p,viti,10,NA,NA,NA,NA,NA,2,20,1,004,s,NA,NA,NA,control,outside,2017,2019,3
red_pine,2020,2021.06.07,775,p,p,a,h,NA,NA,NA,635,p,531,p,129,p,999,10,0,0,0,0,0,2,NA,2,004,s,l,rubu,p,control,outside,2017,2020,4
red_pine,2021,2021.06.07,775,p,p,a,h,NA,NA,NA,635,p,531,p,129,p,999,10,0,0,0,0,0,2,NA,2,004,s,l,rubu,p,control,outside,2017,2021,5
red_pine,2022,NA,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,control,outside,2017,2022,6
red_pine,2019,2020.05.26,880,l,l,a,m,m,rubu,a,NA,p,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,5,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.05.06,880,p,l,a,l,NA,NA,NA,NA,m,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,vacc,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.05.06,880,p,l,a,l,NA,NA,NA,NA,m,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,vacc,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.05.26,881,m,l,a,l,l,rubu,a,NA,l,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,5,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,881,l,p,a,l,NA,NA,NA,NA,m,761,a,NA,p,999,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,881,l,p,a,l,NA,NA,NA,NA,m,761,a,NA,p,999,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.05.26,882,m,l,a,h,l,rubu,a,NA,m,740,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,1,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,882,m,p,a,h,NA,NA,NA,NA,m,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,882,m,p,a,h,NA,NA,NA,NA,m,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.01,883,p,m,a,m,m,rubu,l,elae,l,740,a,NA,p,viti,10,NA,NA,NA,NA,NA,NA,0,9,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,883,a,m,a,m,NA,NA,NA,NA,m,746,a,NA,p,999,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,883,a,m,a,m,NA,NA,NA,NA,m,746,a,NA,p,999,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.01,884,a,p,a,m,m,rubu,a,NA,m,740,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,0,17,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,884,a,l,a,m,NA,NA,NA,NA,m,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,884,a,l,a,m,NA,NA,NA,NA,m,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.01,885,a,l,a,l,m,rubu,a,NA,h,740,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,0,14,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,885,a,p,a,m,NA,NA,NA,NA,h,743,a,NA,a,NA,10,1,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,885,a,p,a,m,NA,NA,NA,NA,h,743,a,NA,a,NA,10,1,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.08,886,a,m,a,l,m,rubu,a,NA,h,746,l,833,p,viti,10,NA,NA,NA,NA,NA,NA,0,33,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,886,a,m,a,l,NA,NA,NA,NA,h,746,p,833,p,999,10,0,0,0,0,0,0,NA,4,004,s,m,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,886,a,m,a,l,NA,NA,NA,NA,h,746,p,833,p,999,10,0,0,0,0,0,0,NA,4,004,s,m,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.08,887,a,l,a,l,l,rubu,a,NA,m,701,p,316,a,NA,10,NA,NA,NA,NA,NA,NA,0,3,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,887,a,p,a,p,NA,NA,NA,NA,h,701,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,loni,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,887,a,p,a,p,NA,NA,NA,NA,h,701,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,m,loni,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.08,888,a,l,a,h,m,rubu,a,NA,l,316,l,318,p,viti,10,NA,NA,1,NA,NA,NA,10,21,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,888,a,l,a,h,NA,NA,NA,NA,l,866,l,318,a,NA,10,0,0,1,0,0,0,NA,4,004,s,l,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,888,a,l,a,h,NA,NA,NA,NA,l,866,l,318,a,NA,10,0,0,1,0,0,0,NA,4,004,s,l,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.08,889,p,l,a,h,h,rubu,p,berb,l,355,p,833,a,NA,10,NA,NA,NA,NA,NA,NA,0,18,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.01,889,a,l,p,h,NA,NA,NA,NA,l,866,a,NA,p,999,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.01,889,a,l,p,h,NA,NA,NA,NA,l,866,a,NA,p,999,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.09,890,p,l,a,h,m,rubu,p,loni,p,743,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,12,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.02,890,l,m,p,h,NA,NA,NA,635,l,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,p,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.02,890,l,m,p,h,NA,NA,NA,635,l,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,p,perimeter,inside,2017,2021,5
red_pine,2022,NA,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.09,891,m,l,a,m,m,rubu,p,elae,l,743,p,833,a,NA,10,1,NA,NA,NA,NA,NA,10,25,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.06.02,891,m,p,a,h,NA,NA,NA,535,p,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,p,perimeter,inside,2017,2020,4
red_pine,2021,2021.06.02,891,m,p,a,h,NA,NA,NA,535,p,743,a,NA,a,NA,10,0,0,0,0,0,0,NA,3,004,s,l,rubu,p,perimeter,inside,2017,2021,5
red_pine,2022,NA,891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
red_pine,2019,2020.06.09,892,m,m,a,h,m,rubu,a,NA,p,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,12,004,s,NA,NA,NA,perimeter,inside,2017,2019,3
red_pine,2020,2021.05.06,892,l,l,a,h,NA,NA,NA,NA,l,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2020,4
red_pine,2021,2021.05.06,892,l,l,a,h,NA,NA,NA,NA,l,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2017,2021,5
red_pine,2022,NA,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,perimeter,inside,2017,2022,6
sta_rd,2019,2020.06.16,349,l,p,a,m,h,rubu,p,loni,p,761,l,318,a,NA,10,NA,NA,2,NA,NA,NA,20,100,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.16,349,p,l,p,h,NA,NA,NA,635,a,NA,a,NA,a,NA,10,0,0,2,0,0,0,NA,4,004,s,h,rubu,p,interior,inside,2018,2020,3
sta_rd,2021,2021.06.16,349,p,l,p,h,NA,NA,NA,635,a,NA,a,NA,a,NA,10,0,0,2,0,0,0,NA,4,004,s,h,rubu,p,interior,inside,2018,2021,4
sta_rd,2022,2022.08.16,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.16,350,m,p,m,l,h,rubu,a,NA,p,761,p,531,a,NA,10,NA,1,NA,NA,NA,NA,10,50,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.16,350,p,p,l,l,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,0,1,0,0,0,0,NA,4,004,s,m,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.16,350,p,p,l,l,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,0,1,0,0,0,0,NA,4,004,s,m,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.16,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.17,351,a,m,a,p,m,rubu,a,NA,m,531,m,531,a,NA,10,NA,1,2,NA,NA,NA,30,100,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.14,351,a,p,a,p,NA,NA,NA,NA,p,316,h,531,a,NA,10,0,1,2,0,0,0,NA,4,004,s,m,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.14,351,a,p,a,p,NA,NA,NA,NA,p,316,h,531,a,NA,10,0,1,2,0,0,0,NA,4,004,s,m,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.22,352,m,m,l,p,h,rubu,a,NA,p,372,l,318,a,NA,10,NA,NA,3,NA,NA,NA,30,100,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.14,352,p,m,l,p,NA,NA,NA,NA,p,372,l,316,a,NA,10,0,0,3,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.14,352,p,m,l,p,NA,NA,NA,NA,p,372,l,316,a,NA,10,0,0,3,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.16,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,3,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.17,353,p,m,m,m,m,rubu,p,rosa,p,951,m,316,p,viti,10,NA,NA,5,NA,1,NA,60,25,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.11,353,p,l,m,m,NA,NA,NA,NA,l,951,l,951,p,999,10,0,0,5,0,1,0,NA,1,004,s,m,loni,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.11,353,p,l,m,m,NA,NA,NA,NA,l,951,l,951,p,999,10,0,0,5,0,1,0,NA,1,004,s,m,loni,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.22,354,p,h,l,p,h,rubu,a,NA,p,samb,p,316,p,viti,10,NA,NA,3,NA,NA,NA,30,10,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.14,354,a,m,m,p,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,0,0,4,0,0,0,NA,2,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.14,354,a,m,m,p,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,0,0,4,0,0,0,NA,2,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.16,355,p,p,a,p,h,rubu,a,NA,m,761,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,0,100,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.16,355,a,p,a,l,NA,NA,NA,NA,m,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.16,355,a,p,a,l,NA,NA,NA,NA,m,761,a,NA,a,NA,10,0,0,0,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.16,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.19,356,l,h,p,p,h,rubu,a,NA,p,761,m,316,a,NA,10,NA,NA,4,NA,NA,NA,40,10,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.14,356,p,h,p,p,NA,NA,NA,NA,l,761,m,316,a,NA,10,0,0,4,0,0,0,NA,2,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.14,356,p,h,p,p,NA,NA,NA,NA,l,761,m,316,a,NA,10,0,0,4,0,0,0,NA,2,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.22,357,a,h,h,p,m,rubu,a,NA,l,761,a,NA,p,viti,10,NA,NA,3,NA,NA,NA,30,0,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.14,357,l,m,h,p,NA,NA,NA,NA,p,761,a,NA,p,999,10,0,0,2,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.14,357,l,m,h,p,NA,NA,NA,NA,p,761,a,NA,p,999,10,0,0,2,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.19,358,l,m,p,p,h,samb,a,NA,p,761,p,316,p,viti,10,NA,NA,2,NA,NA,NA,20,10,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.11,358,a,p,p,a,NA,NA,NA,NA,p,372,a,NA,p,999,10,0,0,1,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.11,358,a,p,p,a,NA,NA,NA,NA,p,372,a,NA,p,999,10,0,0,1,0,0,0,NA,1,004,s,h,rubu,a,interior,inside,2018,2021,4
sta_rd,2022,2022.08.15,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,NA,NA,NA,interior,inside,2018,2022,5
sta_rd,2019,2020.06.22,359,p,m,p,p,h,rubu,a,NA,m,761,l,316,a,NA,10,NA,NA,4,NA,NA,NA,40,50,004,s,NA,NA,NA,interior,inside,2018,2019,2
sta_rd,2020,2021.06.11,359,a,l,l,m,NA,NA,NA,NA,a,NA,p,316,a,NA,10,0,0,2,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2020,3
sta_rd,2021,2021.06.11,359,a,l,l,m,NA,NA,NA,NA,a,NA,p,316,a,NA,10,0,0,2,0,0,0,NA,4,004,s,h,rubu,a,interior,inside,2018,2021,4
