harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,type,size,stems.per.acre
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_med,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_tall,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_sapl,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_short,3038.507544617953
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_med,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_tall,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_sapl,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,suppressed,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,exposed,3038.507544617953
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,total,3038.507544617953
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,wa,commercial,winners,385.1589656094425
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_short,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_med,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_tall,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_sapl,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_short,4051.3433928239374
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_med,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_tall,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_sapl,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,suppressed,0
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,exposed,4051.3433928239374
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,total,4051.3433928239374
sta_rd,control,control,708,1,2021,2017,2021,4,singl/unk,sb,commercial,winners,1155.4768968283274
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_short,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_med,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_tall,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_sapl,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_short,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_med,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_tall,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_sapl,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,suppressed,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,exposed,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,total,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,wa,commercial,winners,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_short,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_med,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_tall,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_sapl,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_short,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_med,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_tall,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_sapl,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,suppressed,0
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,exposed,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,total,1012.8358482059843
sta_rd,control,control,710,1,2021,2017,2021,4,singl/unk,sb,commercial,winners,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_short,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_med,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_tall,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_sapl,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_short,8102.686785647875
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_med,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_tall,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_sapl,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,suppressed,0
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,exposed,8102.686785647875
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,total,8102.686785647875
sta_rd,control,control,711,1,2021,2017,2021,4,singl/unk,sb,commercial,winners,1540.63586243777
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_short,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_med,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_tall,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_sapl,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_short,1012.8358482059843
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_med,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_tall,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_sapl,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,suppressed,0
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,exposed,1012.8358482059843
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,total,1012.8358482059843
sta_rd,control,control,712,1,2021,2017,2021,4,singl/unk,wa,commercial,winners,385.1589656094425
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_short,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_med,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_tall,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_sapl,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_short,1012.8358482059843
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_med,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_tall,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_sapl,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,suppressed,0
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,exposed,1012.8358482059843
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,total,1012.8358482059843
sta_rd,control,control,713,1,2021,2017,2021,4,singl/unk,wa,commercial,winners,385.1589656094425
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,1012.8358482059843
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,1012.8358482059843
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,total,1012.8358482059843
decker,control,control,714,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,385.1589656094425
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,1012.8358482059843
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,1012.8358482059843
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,total,1012.8358482059843
decker,control,control,716,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,385.1589656094425
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_short,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_med,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_tall,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,sup_sapl,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_short,1012.8358482059843
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_med,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_tall,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,exp_sapl,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,suppressed,0
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,exposed,1012.8358482059843
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,total,1012.8358482059843
decker,control,control,726,1,2021,2019,2021,2,singl/unk,sb,commercial,winners,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_short,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_med,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_tall,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_sapl,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_short,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_med,385.1589656094425
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_tall,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_sapl,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,suppressed,0
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,exposed,385.1589656094425
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,total,385.1589656094425
gas_line,control,control,729,1,2021,2017,2021,4,singl/unk,sb,commercial,winners,385.1589656094425
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,exp_short,5064.179241029922
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,exp_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,exposed,5064.179241029922
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,total,5064.179241029922
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,rm,commercial,winners,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,exp_short,3038.507544617953
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,exp_med,770.317931218885
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,exposed,3808.825475836838
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,total,3808.825475836838
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,ro,commercial,winners,385.1589656094425
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_short,5064.179241029922
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_med,770.317931218885
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,exposed,5834.497172248807
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,total,5834.497172248807
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,wa,commercial,winners,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,exp_short,4051.3433928239374
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,exp_med,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,exposed,4051.3433928239374
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,total,4051.3433928239374
gas_line,control,control,730,1,2021,2017,2021,4,veg,bc,commercial,winners,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,exp_short,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,exp_med,1540.63586243777
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,exposed,1540.63586243777
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,total,1540.63586243777
gas_line,control,control,730,1,2021,2017,2021,4,veg,rm,commercial,winners,770.317931218885
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_short,2025.6716964119687
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,exp_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,suppressed,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,exposed,2025.6716964119687
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,total,2025.6716964119687
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,sb,commercial,winners,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,sup_short,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,sup_med,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,sup_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,sup_sapl,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,exp_short,2025.6716964119687
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,exp_med,1155.4768968283274
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,exp_tall,0
gas_line,control,control,730,1,2021,2017,2021,4,singl/unk,bc,commercial,exp_sapl,0
